,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,,,0,69140,0,0,-2,2,0.0,0,2,0.0,1.0,0,Shkodran,0.0,0,0,0.0,1,False,0.0,0,,,53,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,,a,1,3,0.0,0,4975,273,24895,1045,0.0,0.0,Mustafi,0
1,0,0,0,100.0,25.0,0,98745,0,0,-1,1,0.0,0,2,0.0,0.2,0,Héctor,0.0,0,0,0.0,2,False,0.0,0,,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.1,False,,a,1,3,0.0,0,3353,2037,5484,385,0.0,0.0,Bellerín,0
2,1,0,57,100.0,75.0,0,111457,0,0,-1,1,71.8,0,2,1.2,1.7,1,Sead,1.2,6,0,16.1,3,False,66.2,289,,2019-09-19T23:30:10.394662Z,54,0,0,0,111457.jpg,1.5,0,0,Kolasinac,0.8,False,,a,1,3,23.0,6,22370,1376,67044,4443,0.2,1.1,Kolasinac,1
3,2,3,92,100.0,,1,154043,0,0,1,-1,108.2,1,2,0.6,1.8,-3,Ainsley,0.8,10,0,27.1,4,False,136.4,490,,2019-09-22T18:00:10.824841Z,51,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,6.5,False,,a,1,3,31.0,17,529120,8191,282748,84937,0.2,3.3,Maitland-Niles,0
4,0,2,95,,,1,39476,0,0,0,0,23.0,0,2,0.8,1.8,1,Sokratis,0.8,10,0,15.1,5,False,118.0,540,,,50,0,0,0,39476.jpg,2.2,0,0,Papastathopoulos,1.9,False,,a,1,3,10.0,13,65061,2125,69415,8311,0.2,2.6,Sokratis,1
5,0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.2,4,0,10.0,6,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.4,False,,u,1,3,12.0,10,27853,20,79284,2755,0.0,2.0,Monreal,0
6,0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,7,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,271,27,11538,220,0.0,0.0,Koscielny,0
7,0,0,0,50.0,25.0,0,233963,0,0,-1,1,0.0,0,2,0.0,0.2,0,Konstantinos,0.0,0,0,0.0,8,False,0.0,0,Lack of match fitness - 50% chance of playing,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,d,1,3,0.0,0,215,24,3282,86,0.0,0.0,Mavropanos,0
8,0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,139,9,2066,61,0.0,0.0,Jenkinson,0
9,0,0,0,100.0,100.0,0,156074,0,0,0,0,0.0,0,2,0.0,1.0,0,Rob,0.0,0,0,0.0,10,False,0.0,0,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.1,False,,a,1,3,0.0,0,3909,1202,3846,416,0.0,0.0,Holding,0
10,1,7,182,,,1,54694,0,0,0,0,81.1,1,4,8.0,9.0,5,Pierre-Emerick,8.0,10,6,63.6,11,False,238.2,540,,,110,0,0,0,54694.jpg,7.3,0,0,Aubameyang,23.7,False,,a,1,3,318.0,44,567985,48628,757576,51283,0.7,4.0,Aubameyang,2
11,0,2,49,0.0,0.0,0,59966,-1,1,-2,2,24.4,0,4,0.0,0.0,0,Alexandre,1.5,3,2,23.3,12,False,78.8,145,Ankle injury - Expected back 21 Oct,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.7,0,0,Lacazette,1.6,False,,i,1,3,129.0,14,70980,212,209108,10949,0.2,1.5,Lacazette,1
12,0,0,0,0.0,0.0,0,205533,0,0,-1,1,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.9,False,,n,1,3,0.0,0,30204,1877,78754,4377,0.0,0.0,Nketiah,0
13,0,1,117,,,1,80201,0,0,0,0,0.0,0,1,2.0,3.0,2,Bernd,2.0,10,0,17.5,14,False,175.8,540,,,50,0,0,0,80201.jpg,3.0,0,29,Leno,6.0,False,,a,1,3,0.0,18,209449,4868,196763,19927,0.4,3.6,Leno,2
14,0,0,15,100.0,100.0,0,37605,0,0,-2,2,18.8,0,3,0.5,1.5,0,Mesut,0.5,1,0,2.7,15,False,6.4,70,,2019-08-09T17:00:13.419733Z,73,0,0,0,37605.jpg,2.0,0,0,Özil,0.7,False,,a,1,3,2.0,2,11710,1447,77564,3209,0.1,0.3,Özil,0
15,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.5,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,1.0,False,,n,1,3,46.0,4,22446,27,104317,3269,0.1,0.6,Mkhitaryan,1
16,0,0,57,100.0,100.0,1,84450,0,0,-2,2,82.0,0,3,1.5,2.5,1,Granit,1.5,9,0,18.8,18,False,84.8,431,,2019-09-08T21:00:18.761460Z,53,0,0,0,84450.jpg,1.6,0,0,Xhaka,0.8,False,,a,1,3,21.0,8,22073,1336,72402,3000,0.3,1.5,Xhaka,3
17,0,0,46,100.0,100.0,0,198849,0,0,-1,1,60.6,0,3,2.5,3.5,1,Lucas,2.5,3,1,21.3,19,False,69.4,139,,2019-09-08T21:00:18.773636Z,49,0,0,0,198849.jpg,2.2,0,0,Torreira,1.5,False,,a,1,3,83.0,11,43835,1937,89510,6338,0.5,2.2,Torreira,0
18,0,0,0,0.0,0.0,0,153256,-1,1,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.4,False,,n,1,3,0.0,0,30808,499,34081,2141,0.0,0.0,Elneny,0
19,2,2,98,,,1,242166,0,0,1,-1,90.5,0,3,3.5,4.5,4,Matteo,3.5,9,0,26.2,21,False,115.6,511,,,46,0,0,0,242166.jpg,3.2,0,0,Guendouzi,9.8,False,,a,1,3,55.0,19,508509,54568,250959,24045,0.8,4.1,Guendouzi,2
20,0,0,63,,,0,41270,-1,1,-2,2,9.9,0,2,0.8,1.8,1,David,0.8,10,0,13.7,106,False,111.0,450,,,58,0,0,0,41270.jpg,0.8,0,0,Luiz Moreira Marinho,5.6,False,,a,1,3,16.0,4,47929,2035,290603,19002,0.1,0.7,David Luiz,2
21,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,0.0,1.0,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,2750,297,7273,519,0.0,0.0,Martínez,0
22,0,0,43,,,1,101184,0,0,-1,1,11.2,0,2,1.8,2.8,7,Calum,1.8,1,1,10.2,467,False,59.8,135,,,44,0,0,0,101184.jpg,6.5,0,0,Chambers,0.9,False,,a,1,3,31.0,13,38330,6109,45168,2251,0.4,3.0,Chambers,0
23,2,3,68,,,0,182539,0,0,2,-2,98.9,1,3,1.5,2.5,2,Daniel,1.5,7,0,22.5,469,False,84.2,325,,,57,0,0,0,182539.jpg,3.0,0,0,Ceballos Fernández,11.7,False,,a,1,3,43.0,18,951685,11457,498659,90137,0.3,3.2,Ceballos,0
24,1,2,71,100.0,100.0,0,195735,0,0,-1,1,150.8,0,3,4.2,5.2,8,Nicolas,4.2,9,1,46.0,488,False,110.2,424,,2019-08-09T09:30:12.533555Z,94,0,0,0,195735.jpg,3.2,0,0,Pépé,3.5,False,,a,1,3,198.0,19,119221,8468,238596,14465,0.4,2.0,Pépé,1
25,0,0,10,,,1,200641,0,0,-1,1,41.5,0,3,0.2,1.2,0,Reiss,0.2,2,0,12.4,489,False,22.0,134,,,54,0,0,0,200641.jpg,1.3,0,0,Nelson,0.1,False,,a,1,3,60.0,4,6900,174,10256,671,0.0,0.7,Nelson,1
26,0,0,37,100.0,100.0,1,200089,0,0,0,0,58.4,0,3,1.0,2.0,1,Joseph,1.0,5,0,14.0,490,False,33.4,281,,2019-09-07T11:30:17.190466Z,50,0,0,0,200089.jpg,1.8,0,0,Willock,0.3,False,,a,1,3,48.0,9,19756,685,18602,1130,0.2,1.8,Willock,0
27,0,0,2,,,0,444145,0,0,0,0,0.5,0,4,0.0,1.0,0,Gabriel Teodoro,0.0,0,0,0.2,504,False,1.0,6,,,45,0,0,0,444145.jpg,1.0,0,0,Martinelli Silva,1.4,False,,a,1,3,0.0,1,99380,3417,90957,6761,0.0,0.2,Martinelli,0
28,0,0,0,100.0,25.0,0,192895,0,0,-1,1,0.0,0,2,0.0,0.2,0,Kieran,0.0,0,0,0.0,515,False,0.0,0,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,0.0,0,0,Tierney,0.4,False,,a,1,3,0.0,0,7394,3284,37557,774,0.0,0.0,Tierney,0
29,0,0,8,100.0,,0,223340,0,0,0,0,15.3,0,3,0.5,1.5,1,Bukayo,0.5,1,0,2.9,541,False,8.4,45,,2019-09-24T21:30:13.707726Z,45,0,0,0,223340.jpg,1.0,0,0,Saka,0.1,False,,a,1,3,5.0,1,7740,4333,1364,1007,0.1,0.2,Saka,0
30,0,3,53,,,0,37339,0,0,-1,1,88.2,0,2,0.0,-0.5,0,Ahmed,0.5,7,0,15.1,22,False,61.0,230,,,44,0,0,0,37339.jpg,1.4,0,0,El Mohamady,1.3,False,,a,2,7,2.0,7,32132,732,79285,7156,0.1,1.6,El Mohamady,0
31,0,0,0,0.0,0.0,0,43252,0,0,-1,1,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,23,False,0.0,0,Lack of match fitness - Expected back 05 Oct,2019-08-08T17:00:13.859858Z,44,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,i,2,7,0.0,0,157,8,5132,203,0.0,0.0,Chester,0
32,0,0,92,,,2,47390,0,0,0,0,26.7,0,2,3.0,2.5,1,Neil,3.5,9,0,14.3,24,False,89.8,540,,,45,0,0,0,47390.jpg,2.7,0,0,Taylor,0.4,False,,a,2,7,26.0,16,13657,1671,9805,1049,0.8,3.6,Taylor,1
33,0,0,0,100.0,100.0,0,123354,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Kortney,0.0,0,0,0.0,25,False,0.0,0,,2019-08-15T13:00:13.496241Z,45,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,396,60,2670,146,0.0,0.0,Hause,0
34,0,0,4,0.0,0.0,0,54764,0,0,-1,1,0.0,0,4,0.0,0.0,0,Jonathan,0.0,2,0,0.2,26,False,0.0,16,Head injury - Expected back 19 Oct,2019-08-15T13:00:13.507539Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,i,2,7,2.0,1,2034,17,22936,512,0.0,0.2,Kodjia,0
35,0,0,0,100.0,100.0,0,98770,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Ørjan,0.0,0,0,0.0,27,False,0.0,0,,2019-07-30T15:00:08.973693Z,44,0,0,0,98770.jpg,0.0,0,0,Nyland,0.2,False,,a,2,7,0.0,0,1708,130,5527,305,0.0,0.0,Nyland,0
36,0,0,23,,,0,85242,0,0,-3,3,36.9,0,3,0.0,-0.5,1,Conor,0.5,2,0,8.0,28,False,25.2,105,,,57,0,0,0,85242.jpg,1.3,0,0,Hourihane,0.1,False,,a,2,7,18.0,4,1896,63,12659,405,0.1,0.7,Hourihane,0
37,2,2,108,,,2,114283,0,0,-1,1,189.4,0,3,2.5,2.0,6,Jack,3.0,9,0,39.8,29,False,150.2,540,,,59,0,0,0,114283.jpg,3.3,0,0,Grealish,4.0,False,,a,2,7,58.0,20,94505,7185,212179,11526,0.5,3.4,Grealish,2
38,1,0,54,100.0,100.0,1,193488,0,0,0,0,84.2,0,3,3.0,2.5,5,Anwar,3.5,8,1,32.2,30,False,91.0,352,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,3.6,0,0,El Ghazi,0.4,False,,a,2,7,145.0,18,23971,2350,24540,1545,0.6,3.3,El Ghazi,0
39,1,3,100,,,2,122806,1,-1,2,-2,117.3,0,3,4.7,4.2,10,John,5.2,9,2,45.4,31,False,180.2,540,,,57,0,0,0,122806.jpg,5.0,0,0,McGinn,7.4,False,,a,2,7,157.0,30,537308,78810,253536,15652,0.9,5.4,McGinn,0
40,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,132,14,1040,34,0.0,0.0,Green,0
41,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.1,False,,u,2,7,0.0,0,359,40,5924,192,0.0,0.0,Bjarnason,0
42,0,0,11,,,0,221239,0,0,0,0,12.1,0,3,0.0,-0.5,0,Keinan,0.5,1,0,2.2,34,False,8.0,39,,,45,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,a,2,7,4.0,3,9114,513,13686,1062,0.1,0.7,Davis,0
43,0,0,5,50.0,,0,40564,0,0,-1,1,1.1,0,3,0.0,-0.5,1,Henri,0.5,0,0,0.8,35,False,2.2,9,Ankle injury - 50% chance of playing,2019-09-25T23:00:14.221337Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.9,False,,d,2,7,4.0,2,63101,3850,26609,3825,0.1,0.5,Lansbury,0
44,1,0,32,,,2,89274,0,0,-1,1,53.7,0,3,2.0,1.5,0,José Ignacio,2.5,3,0,11.6,36,False,41.8,245,,,59,0,0,0,89274.jpg,2.4,0,0,Peleteiro Romallo,0.2,False,,a,2,7,21.0,12,9863,447,15371,1351,0.4,2.0,Jota,0
45,0,0,97,,,2,21205,0,0,0,0,0.0,0,1,3.7,3.2,2,Tom,4.2,9,0,10.0,94,False,100.4,540,,,45,0,0,0,21205.jpg,3.3,0,14,Heaton,6.7,False,,a,2,7,0.0,20,174645,14373,139640,9236,0.9,4.4,Heaton,0
46,0,0,0,100.0,100.0,0,169359,0,0,-1,1,0.0,0,2,-0.5,-1.0,0,Matt,0.0,0,0,0.0,309,False,0.0,0,,2019-08-27T21:30:10.743130Z,44,0,0,0,169359.jpg,0.0,0,0,Targett,0.4,False,,a,2,7,0.0,0,1783,110,50302,1250,0.0,0.0,Targett,0
47,0,4,72,,,2,213345,0,0,0,0,42.9,0,4,4.5,4.0,7,Wesley,5.0,7,2,34.0,428,False,101.6,517,,,60,0,0,0,213345.jpg,4.0,0,0,Moraes,1.8,False,,a,2,7,194.0,24,160230,15322,121381,8955,0.8,4.0,Wesley,0
48,0,0,0,100.0,100.0,0,79852,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Jed,0.0,0,0,0.0,429,False,0.0,0,,2019-08-05T15:00:10.959066Z,44,0,0,0,79852.jpg,0.0,0,0,Steer,0.1,False,,a,2,7,0.0,0,680,69,3343,204,0.0,0.0,Steer,0
49,1,3,124,,,2,149484,0,0,1,-1,26.0,0,2,3.3,2.8,1,Tyrone,3.8,9,0,22.0,445,False,182.0,540,,,46,0,0,0,149484.jpg,3.7,0,0,Mings,6.2,False,,a,2,7,12.0,22,373477,22986,110794,12510,0.8,4.8,Mings,1
50,0,0,0,100.0,100.0,0,199798,0,0,-1,1,0.0,0,2,-0.5,-1.0,0,Ezri,0.0,0,0,0.0,452,False,0.0,0,,2019-08-05T15:00:10.970602Z,44,0,0,0,199798.jpg,0.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,0.0,0,581,37,2258,178,0.0,0.0,Konsa,0
51,0,4,98,,,2,108156,0,0,0,0,2.8,1,2,4.0,3.5,0,Bjorn,4.5,9,0,13.4,455,False,119.4,540,,,45,0,0,0,108156.jpg,3.3,0,0,Engels,1.1,False,,a,2,7,11.0,20,75022,13115,21866,5615,1.0,4.4,Engels,1
52,0,0,52,,,2,203368,0,0,-1,1,43.8,0,2,2.7,2.2,1,Frédéric,3.2,4,0,12.8,458,False,55.6,354,,,44,0,0,0,203368.jpg,3.2,0,0,Guilbert,0.7,False,,a,2,7,29.0,13,39230,5021,27475,2391,0.7,3.0,Guilbert,2
53,0,0,0,100.0,100.0,1,148508,0,0,-2,2,58.7,0,3,0.0,-0.5,2,Mahmoud Ahmed,0.5,4,0,27.0,465,False,47.0,349,,2019-08-31T16:30:09.941826Z,53,0,0,0,148508.jpg,1.0,1,0,Ibrahim Hassan,1.1,False,,a,2,7,167.0,5,43210,1976,165990,4133,0.1,0.9,Trézéguet,1
54,0,2,56,,,2,230046,0,0,1,-1,40.5,0,3,1.0,0.5,0,Douglas Luiz,1.5,4,1,13.7,470,False,79.6,267,,,46,0,0,0,230046.jpg,3.2,0,0,Soares de Paulo,4.5,False,,a,2,7,16.0,16,388260,5053,163416,24334,0.3,3.5,Douglas Luiz,1
55,0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Lovre,0.0,0,0,0.0,474,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,603,71,2360,137,0.0,0.0,Kalinic,0
56,0,0,27,,,1,184704,0,0,-1,1,2.5,0,3,0.7,0.2,2,Marvelous,1.2,3,0,4.7,491,False,36.8,164,,,44,0,0,0,184704.jpg,2.5,0,0,Nakamba,1.0,False,,a,2,7,7.0,5,58285,19128,19309,4725,0.3,1.1,Nakamba,0
57,0,0,81,100.0,100.0,0,56917,0,0,0,0,21.4,0,2,1.5,1.5,2,Steve,1.5,10,0,17.9,58,False,149.2,540,,2019-07-30T11:30:12.364426Z,50,0,0,0,56917.jpg,1.7,0,0,Cook,0.2,False,,a,3,91,8.0,10,6056,840,7449,741,0.3,2.0,Steve Cook,0
58,0,0,100,,,0,126184,0,0,-1,1,24.3,0,2,3.0,3.0,8,Nathan,3.0,10,1,28.2,59,False,170.0,540,,,49,0,0,0,126184.jpg,2.5,0,0,Aké,11.9,False,,a,3,91,88.0,15,123414,31913,490506,12893,0.6,3.1,Aké,1
59,0,0,18,0.0,0.0,0,41320,0,0,-1,1,29.6,0,2,0.0,0.0,0,Charlie,0.2,2,0,5.2,60,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,44,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,2978,8,12997,622,0.0,0.7,Daniels,0
60,0,2,53,100.0,100.0,0,223911,0,0,0,0,2.5,1,2,0.8,0.8,0,Chris,0.8,7,1,16.6,61,False,91.6,271,,2019-09-10T14:00:13.321043Z,45,0,0,0,223911.jpg,3.2,0,0,Mepham,1.3,False,,a,3,91,72.0,13,83710,418,68157,5825,0.2,2.9,Mepham,0
61,0,0,0,100.0,25.0,0,15149,0,0,-1,1,0.0,0,2,0.0,0.0,0,Simon,0.0,0,0,0.0,62,False,0.0,0,,2019-06-25T11:30:06.976202Z,44,0,0,0,15149.jpg,0.0,0,0,Francis,0.0,False,,a,3,91,0.0,0,127,13,380,18,0.0,0.0,Francis,0
62,0,0,39,0.0,0.0,0,54469,0,0,-1,1,10.0,0,2,0.0,0.0,0,Adam,0.5,7,0,9.9,63,False,26.6,310,Hamstring injury - Unknown return date,2019-08-31T17:30:17.323480Z,44,0,0,0,54469.jpg,1.2,0,0,Smith,0.7,False,,i,3,91,63.0,5,9112,20,62462,6190,0.1,1.1,Adam Smith,1
63,0,0,0,100.0,50.0,0,235530,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lloyd,0.0,0,0,0.0,64,False,0.0,0,,2019-08-04T16:00:15.955778Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.0,False,,a,3,91,0.0,0,811,85,3973,164,0.0,0.0,Kelly,0
64,2,0,63,,,0,171129,0,0,1,-1,63.4,0,2,2.5,2.5,5,Diego,2.5,3,0,15.9,65,False,84.6,270,,,41,0,0,0,171129.jpg,4.0,0,0,Rico,10.2,False,,a,3,91,11.0,12,506916,81165,200378,9905,0.6,2.9,Rico,0
65,0,0,0,,,0,222434,0,0,0,0,0.0,0,2,0.0,0.0,0,Jack,0.0,0,0,0.0,66,False,0.0,0,,,40,0,0,0,222434.jpg,0.0,0,0,Simpson,7.0,False,,a,3,91,0.0,0,99314,11351,165497,14722,0.0,0.0,Simpson,0
66,3,4,135,,,0,75115,0,0,-2,2,100.1,1,4,7.5,7.5,7,Callum,7.5,10,4,43.4,67,False,158.4,517,,,78,0,0,0,75115.jpg,6.7,0,0,Wilson,10.7,False,,a,3,91,174.0,40,262670,73085,703745,20025,1.0,5.1,Callum Wilson,1
67,2,2,68,,,0,78007,0,0,-2,2,97.7,0,4,4.0,4.0,2,Joshua,4.0,10,1,31.8,68,False,110.4,528,,,63,0,0,0,78007.jpg,4.0,0,0,King,8.7,False,,a,3,91,110.0,24,233332,19545,906326,50908,0.6,3.8,King,0
68,0,0,15,,,0,154566,0,0,-1,1,37.1,0,4,1.5,1.5,2,Dominic,1.5,3,0,14.6,69,False,17.2,228,,,54,0,0,0,154566.jpg,1.3,0,0,Solanke,0.4,False,,a,3,91,91.0,8,14935,2331,26373,1724,0.3,1.5,Solanke,0
69,0,0,0,0.0,0.0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,71,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.7,False,,n,3,91,0.0,0,35686,2010,51019,3516,0.0,0.0,Surridge,0
70,0,0,0,0.0,0.0,0,40349,0,0,-1,1,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,44,0,0,0,40349.jpg,0.0,0,0,Begovic,1.4,False,,n,3,91,0.0,0,11054,64,111295,6834,0.0,0.0,Begovic,0
71,0,0,0,,,0,18726,0,0,-1,1,0.0,0,1,0.0,0.0,0,Artur,0.0,0,0,0.0,73,False,0.0,0,,,44,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,3722,423,11134,757,0.0,0.0,Boruc,0
72,0,0,0,,,0,229600,0,0,-1,1,0.0,0,1,0.0,0.0,0,Mark,0.0,0,0,0.0,74,False,0.0,0,,,44,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,1447,101,7540,381,0.0,0.0,Travers,0
73,1,2,66,,,0,90105,0,0,-2,2,104.1,0,3,4.0,4.0,1,Ryan,4.0,8,1,25.9,75,False,89.2,420,,,73,0,0,0,90105.jpg,3.2,0,0,Fraser,6.0,False,,a,3,91,67.0,19,88206,6707,844222,38700,0.5,2.6,Fraser,1
74,0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Expected back 26 Oct,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,383,30,16512,333,0.0,0.0,Brooks,0
75,0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,77,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,112,13,265,17,0.0,0.0,Stanislas,0
76,0,0,10,,,0,103912,0,0,-2,2,5.4,0,3,0.5,0.5,0,Jordon,0.5,1,0,1.2,78,False,6.8,48,,,48,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,3580,246,15343,782,0.1,0.4,Ibe,0
77,0,0,12,100.0,100.0,0,155408,0,0,0,0,1.1,0,3,0.8,0.8,1,Lewis,0.8,1,0,0.9,79,False,8.4,89,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.5,0,0,Cook,0.0,False,,a,3,91,0.0,3,1098,257,446,127,0.2,0.6,Lewis Cook,0
78,0,0,9,100.0,100.0,0,15237,0,0,-2,2,2.2,0,3,0.5,0.5,1,Andrew,0.5,1,0,0.9,80,False,6.4,57,,2019-06-25T11:30:07.022396Z,48,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,a,3,91,0.0,3,652,68,2429,140,0.1,0.6,Surman,0
79,0,0,0,0.0,0.0,0,40387,0,0,-1,1,0.0,0,3,0.0,0.0,0,Dan,0.0,0,0,0.0,81,False,0.0,0,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,0.0,0,0,Gosling,0.0,False,,i,3,91,0.0,0,65,9,727,31,0.0,0.0,Gosling,0
80,0,0,52,,,0,152551,0,0,-1,1,9.9,0,3,1.0,1.0,1,Jefferson,1.0,9,0,7.6,82,False,56.8,463,,,49,0,0,0,152551.jpg,1.3,0,0,Lerma,0.2,False,,a,3,91,10.0,8,5195,219,10347,634,0.2,1.6,Lerma,3
81,0,0,21,,,0,154131,0,0,-1,1,2.2,0,2,0.8,0.8,1,Jack,0.8,2,0,3.3,446,False,30.4,180,,,44,0,0,0,154131.jpg,1.5,0,0,Stacey,0.1,False,,a,3,91,0.0,3,1386,288,4994,219,0.2,0.7,Stacey,1
82,1,0,77,,,0,168991,0,0,0,0,56.5,0,3,2.5,2.5,5,Philip,2.5,9,0,22.6,476,False,112.8,495,,,50,0,0,0,168991.jpg,2.0,0,0,Billing,0.2,False,,a,3,91,57.0,12,7524,1583,8228,585,0.5,2.4,Billing,2
83,0,0,0,100.0,0.0,0,220307,0,0,-2,2,0.0,0,3,0.0,0.0,0,Arnaut,0.0,0,0,0.0,492,False,0.0,0,,2019-08-12T10:00:14.019366Z,58,0,0,0,220307.jpg,0.0,0,0,Danjuma Groeneveld,0.0,False,,a,3,91,0.0,0,192,8,3553,55,0.0,0.0,Danjuma,0
